id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1915.6	-718.1	1	1	1	1	ffffff							
8	7	4	Mesh	-1915.6	-718.1	1	1	1	1	ffffff	456x2040			496.4	277.9	1224	792
9	6	3	Nc	-1915.6	-718.1	1	1	1	1	ffffff							
10	6	3	Hl	-1915.6	-718.1	1	1	1	1	ffffff							
11	6	3	Pl	-1915.6	-718.1	1	1	1	1	ffffff							
12	6	3	Oh	-1915.6	-718.1	1	1	1	1	ffffff							
13	6	3	sd	-1915.6	-718.1	1	1	1	1	ffffff							
14	6	3	Bl	-1915.6	-718.1	1	1	1	1	ffffff							
15	14	4	ld	532.4	-22.1	1	1	1	1	ffffff							
16	15	5	graveyard_evil_tree	532.4	-22.1	1.204	1.218	1	1	ffffff	99x103			532.4	-68.7	119.3	125.8
17	15	5	hd	532.4	-122.1	1	1	1	1	ffffff							
18	17	6	ParticleContainer	532.4	-132.1	1.5	4	1	1	ffffff	1x1						
19	14	4	kl	141.3	26.7	1	1	1	1	ffffff							
20	19	5	enemy1	141.3	26.7	3	3	1	1	ffffff	16x17			141.3	1.2	48	51
21	14	4	kl	356	41.9	1	1	1	1	ffffff							
22	21	5	enemy1	356	41.9	3	3	1	1	ffffff	16x17			356	16.4	48	51
23	14	4	kl	-12.7	48.5	1	1	1	1	ffffff							
24	23	5	enemy1	-12.7	48.5	3	3	1	1	ffffff	16x17			-12.7	23	48	51
25	14	4	Xc	-259.3	49	1	1	1	1	ffffff							
26	25	5	gem	-259.3	49	2	2	1	1	ffffff	16x16			-259.3	33	32	32
27	14	4	kl	1046.8	71.9	1	1	1	1	ffffff							
28	27	5	enemy1	1046.8	71.9	-3	3	1	1	ffffff	16x17			1046.8	46.4	48	51
29	14	4	kl	1033.6	93.5	1	1	1	1	ffffff							
30	29	5	enemy1	1033.6	93.5	-3	3	1	1	ffffff	16x17			1033.6	68	48	51
31	14	4	Xc	-412.2	98	1	1	1	1	ffffff							
32	31	5	gem	-412.2	98	2	2	1	1	ffffff	16x16			-412.2	82	32	32
33	14	4	kl	117.9	101.2	1	1	1	1	ffffff							
34	33	5	enemy1	117.9	101.2	3	3	1	1	ffffff	16x17			117.9	75.7	48	51
35	14	4	Xc	-148.7	127.8	1	1	1	1	ffffff							
36	35	5	gem	-148.7	127.8	2	2	1	1	ffffff	16x16			-148.7	111.8	32	32
37	14	4	Xc	-227.4	157.5	1	1	1	1	ffffff							
38	37	5	gem	-227.4	157.5	2	2	1	1	ffffff	16x16			-227.4	141.5	32	32
39	14	4	kl	990	164.7	1	1	1	1	ffffff							
40	39	5	enemy1	990	164.7	-3	3	1	1	ffffff	16x17			990	139.2	48	51
41	14	4	kl	75.7	165.4	1	1	1	1	ffffff							
42	41	5	enemy1	75.7	165.4	3	3	1	1	ffffff	16x17			75.7	139.9	48	51
