id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1285.5	-748.7	1	1	1	1	ffffff							
8	7	4	Mesh	-1285.5	-748.7	1	1	1	1	ffffff	456x2040			502.5	295.3	1224	792
9	6	3	Nc	-1285.5	-748.7	1	1	1	1	ffffff							
10	6	3	Hl	-1285.5	-748.7	1	1	1	1	ffffff							
11	6	3	Pl	-1285.5	-748.7	1	1	1	1	ffffff							
12	6	3	Oh	-1285.5	-748.7	1	1	1	1	ffffff							
13	6	3	sd	-1285.5	-748.7	1	1	1	1	ffffff							
14	6	3	Bl	-1285.5	-748.7	1	1	1	1	ffffff							
15	14	4	kl	331	-76.3	1	1	1	1	ffffff							
16	15	5	enemy1	331	-76.3	3	3	1	1	ffffff	16x17			331	-101.8	48	51
17	14	4	kl	278	-63.6	1	1	1	1	ffffff							
18	17	5	enemy1	278	-63.6	3	3	1	1	ffffff	16x17			278	-89.1	48	51
19	14	4	kl	124.1	-38	1	1	1	1	ffffff							
20	19	5	enemy1	124.1	-38	3	3	1	1	ffffff	16x17			124.1	-63.5	48	51
21	14	4	kl	-60.1	211	1	1	1	1	ffffff							
22	21	5	enemy1	-60.1	211	3	3	1	1	ffffff	16x17			-60.1	185.5	48	51
23	14	4	Zl	658	302.3	0.99	0.99	1	1	ffffff							
24	23	5	projectile1	658	302.3	1.189	1.189	1	1	ffffff	36x16			658	302.3	45.4	25
25	14	4	kl	-152	306.2	1	1	1	1	ffffff							
26	25	5	enemy1	-152	306.2	3	3	1	1	ffffff	16x17			-152	280.7	48	51
27	14	4	kl	-155.1	320	1	1	1	1	ffffff							
28	27	5	enemy1	-155.1	320	3	3	1	1	ffffff	16x17			-155.1	294.5	48	51
29	14	4	ic	533.8	327.5	1	1	1	1	ffffff							
30	29	5	hero	533.8	327.5	3	3	1	1	ffffff	16x16			533.8	303.5	48	48
31	29	5	Jl	533.8	327.5	1	1	1	1	ffffff							
32	29	5	Kl	533.8	327.5	1	1	1	1	ffffff							
33	29	5	Ql	533.8	267.5	1	1	0	0	ffffff							
34	33	6	we	494.3	264	1	1	1	0	ffffff							
35	34	7	Graphics	494.3	264	1	1	1	0	ffffff							
36	34	7	Graphics	500.3	267	1	1	1	0	ffffff							
37	33	6	we	506.3	264	1	1	1	0	ffffff							
38	37	7	Graphics	506.3	264	1	1	1	0	ffffff							
39	37	7	Graphics	512.3	267	1	1	1	0	ffffff							
40	33	6	we	518.3	264	1	1	1	0	ffffff							
41	40	7	Graphics	518.3	264	1	1	1	0	ffffff							
42	40	7	Graphics	524.3	267	1	1	1	0	ffffff							
43	33	6	we	530.3	264	1	1	1	0	ffffff							
44	43	7	Graphics	530.3	264	1	1	1	0	ffffff							
45	43	7	Graphics	536.3	267	1	1	1	0	ffffff							
46	33	6	we	542.3	264	1	1	1	0	ffffff							
