id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1915.6	-718.1	1	1	1	1	ffffff							
8	7	4	Mesh	-1915.6	-718.1	1	1	1	1	ffffff	456x2040			496.4	277.9	1224	792
9	6	3	Nc	-1915.6	-718.1	1	1	1	1	ffffff							
10	6	3	Hl	-1915.6	-718.1	1	1	1	1	ffffff							
11	6	3	Pl	-1915.6	-718.1	1	1	1	1	ffffff							
12	6	3	Oh	-1915.6	-718.1	1	1	1	1	ffffff							
13	6	3	sd	-1915.6	-718.1	1	1	1	1	ffffff							
14	6	3	Bl	-1915.6	-718.1	1	1	1	1	ffffff							
15	14	4	kl	510.7	-46.5	1	1	1	1	ffffff							
16	15	5	enemy1	510.7	-46.5	3	3	1	1	ffffff	16x17			510.7	-72	48	51
17	14	4	kl	546.4	-46.2	1	1	1	1	ffffff							
18	17	5	enemy1	546.4	-46.2	-3	3	1	1	ffffff	16x17			546.4	-71.7	48	51
19	14	4	ld	532.4	-22.1	1	1	1	1	ffffff							
20	19	5	graveyard_evil_tree	532.4	-22.1	1.19	1.157	1	1	ffffff	99x103			532.4	-66.3	117.9	119.4
21	19	5	hd	532.4	-122.1	1	1	1	1	ffffff							
22	21	6	ParticleContainer	532.4	-132.1	1.5	4	1	1	ffffff	1x1						
23	14	4	kl	102.9	-16.5	1	1	1	1	ffffff							
24	23	5	enemy1	102.9	-16.5	3	3	1	1	ffffff	16x17			102.9	-42	48	51
25	14	4	kl	698.1	-15.9	1	1	1	1	ffffff							
26	25	5	enemy1	698.1	-15.9	-3	3	1	1	ffffff	16x17			698.1	-41.4	48	51
27	14	4	Xc	-259.3	49	1	1	1	1	ffffff							
28	27	5	gem	-259.3	49	2	2	1	1	ffffff	16x16			-259.3	33	32	32
29	14	4	Tl	1056	57.3	1	1	1	1	ffffff							
30	29	5	enemy2	1056	57.3	-3	3	1	1	ffffff	16x17			1056	31.8	48	51
31	14	4	Xc	-412.2	98	1	1	1	1	ffffff							
32	31	5	gem	-412.2	98	2	2	1	1	ffffff	16x16			-412.2	82	32	32
33	14	4	kl	237.1	99.2	1	1	1	1	ffffff							
34	33	5	enemy1	237.1	99.2	3	3	1	1	ffffff	16x17			237.1	73.7	48	51
35	14	4	kl	94.9	101.8	1	1	1	1	ffffff							
36	35	5	enemy1	94.9	101.8	3	3	1	1	ffffff	16x17			94.9	76.3	48	51
37	14	4	kl	922.1	127.8	1	1	1	1	ffffff							
38	37	5	enemy1	922.1	127.8	-3	3	1	1	ffffff	16x17			922.1	102.3	48	51
39	14	4	Xc	-148.7	127.8	1	1	1	1	ffffff							
40	39	5	gem	-148.7	127.8	2	2	1	1	ffffff	16x16			-148.7	111.8	32	32
41	14	4	kl	917.8	141.9	1	1	1	1	ffffff							
