id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1915.6	-718.1	1	1	1	1	ffffff							
8	7	4	Mesh	-1915.6	-718.1	1	1	1	1	ffffff	456x2040			496.4	277.9	1224	792
9	6	3	Nc	-1915.6	-718.1	1	1	1	1	ffffff							
10	6	3	Hl	-1915.6	-718.1	1	1	1	1	ffffff							
11	6	3	Pl	-1915.6	-718.1	1	1	1	1	ffffff							
12	6	3	Oh	-1915.6	-718.1	1	1	1	1	ffffff							
13	6	3	sd	-1915.6	-718.1	1	1	1	1	ffffff							
14	6	3	Bl	-1915.6	-718.1	1	1	1	1	ffffff							
15	14	4	ld	532.4	-22.1	1	1	1	1	ffffff							
16	15	5	graveyard_evil_tree	532.4	-22.1	1.205	1.223	1	1	ffffff	99x103			532.4	-68.8	119.4	126.3
17	15	5	hd	532.4	-122.1	1	1	1	1	ffffff							
18	17	6	ParticleContainer	532.4	-132.1	1.5	4	1	1	ffffff	1x1						
19	14	4	kl	375.5	8.8	1	1	1	1	ffffff							
20	19	5	enemy1	375.5	8.8	3	3	1	1	ffffff	16x17			375.5	-16.7	48	51
21	14	4	kl	-43.6	16.4	1	1	1	1	ffffff							
22	21	5	enemy1	-43.6	16.4	3	3	1	1	ffffff	16x17			-43.6	-9.1	48	51
23	14	4	kl	412.1	20.3	1	1	1	1	ffffff							
24	23	5	enemy1	412.1	20.3	3	3	1	1	ffffff	16x17			412.1	-5.2	48	51
25	14	4	kl	576.4	31.4	1	1	1	1	ffffff							
26	25	5	enemy1	576.4	31.4	-3	3	1	1	ffffff	16x17			576.4	5.9	48	51
27	14	4	Xc	-259.3	49	1	1	1	1	ffffff							
28	27	5	gem	-259.3	49	2	2	1	1	ffffff	16x16			-259.3	33	32	32
29	14	4	kl	373.9	50.9	1	1	1	1	ffffff							
30	29	5	enemy1	373.9	50.9	3	3	1	1	ffffff	16x17			373.9	25.4	48	51
31	14	4	Xc	-412.2	98	1	1	1	1	ffffff							
32	31	5	gem	-412.2	98	2	2	1	1	ffffff	16x16			-412.2	82	32	32
33	14	4	kl	-31.9	101.6	1	1	1	1	ffffff							
34	33	5	enemy1	-31.9	101.6	3	3	1	1	ffffff	16x17			-31.9	76.1	48	51
35	14	4	kl	359.6	110.7	1	1	1	1	ffffff							
36	35	5	enemy1	359.6	110.7	3	3	1	1	ffffff	16x17			359.6	85.2	48	51
37	14	4	kl	699.7	121.1	1	1	1	1	ffffff							
38	37	5	enemy1	699.7	121.1	-3	3	1	1	ffffff	16x17			699.7	95.6	48	51
39	14	4	Xc	-148.7	127.8	1	1	1	1	ffffff							
40	39	5	gem	-148.7	127.8	2	2	1	1	ffffff	16x16			-148.7	111.8	32	32
41	14	4	kl	333.7	148	1	1	1	1	ffffff							
42	41	5	enemy1	333.7	148	3	3	1	1	ffffff	16x17			333.7	122.5	48	51
