id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1355.5	-779.6	1	1	1	1	ffffff							
8	7	4	Mesh	-1355.5	-779.6	1	1	1	1	ffffff	456x2040			504.5	288.4	1224	792
9	6	3	Nc	-1355.5	-779.6	1	1	1	1	ffffff							
10	6	3	Hl	-1355.5	-779.6	1	1	1	1	ffffff							
11	6	3	Pl	-1355.5	-779.6	1	1	1	1	ffffff							
12	6	3	Oh	-1355.5	-779.6	1	1	1	1	ffffff							
13	6	3	sd	-1355.5	-779.6	1	1	1	1	ffffff							
14	6	3	Bl	-1355.5	-779.6	1	1	1	1	ffffff							
15	14	4	ld	1092.5	-83.6	1	1	1	1	ffffff							
16	15	5	graveyard_evil_tree	1092.5	-83.6	1.189	1.153	1	1	ffffff	99x103			1092.5	-127.5	117.8	118.8
17	15	5	hd	1092.5	-183.6	1	1	1	1	ffffff							
18	17	6	ParticleContainer	1092.5	-193.6	1.5	4	1	1	ffffff	1x1						
19	14	4	kl	282.4	-71.7	1	1	1	1	ffffff							
20	19	5	enemy1	282.4	-71.7	3	3	1	1	ffffff	16x17			282.4	-97.2	48	51
21	14	4	kl	230.6	-64.6	1	1	1	1	ffffff							
22	21	5	enemy1	230.6	-64.6	3	3	1	1	ffffff	16x17			230.6	-90.1	48	51
23	14	4	kl	87	-42.1	1	1	1	1	ffffff							
24	23	5	enemy1	87	-42.1	3	3	1	1	ffffff	16x17			87	-67.6	48	51
25	14	4	kl	-94.9	186.7	1	1	1	1	ffffff							
26	25	5	enemy1	-94.9	186.7	3	3	1	1	ffffff	16x17			-94.9	161.2	48	51
27	14	4	Wl	1104.5	240.4	1	1	1	1	ffffff							
28	27	5	fire	1104.5	240.4	2.5	2.5	1	1	ffffff	24x24			1104.5	228.4	60	60
29	27	5	Gl	1104.5	220.4	1	1	1	1	ffffff							
30	29	6	heart	1104.5	206.4	1.3	1.8	1	1	ffffff	32x32						
31	14	4	kl	1034.1	268	1	1	1	1	ffffff							
32	31	5	enemy1	1034.1	268	-3	3	1	1	ffffff	16x17			1034.1	242.5	48	51
33	14	4	kl	-181.4	276.7	1	1	1	1	ffffff							
34	33	5	enemy1	-181.4	276.7	3	3	1	1	ffffff	16x17			-181.4	251.2	48	51
35	14	4	kl	-185.6	289.8	1	1	1	1	ffffff							
36	35	5	enemy1	-185.6	289.8	3	3	1	1	ffffff	16x17			-185.6	264.3	48	51
37	14	4	ic	515.9	300.6	1	1	1	1	ffffff							
38	37	5	hero	515.9	300.6	3	3	1	1	ffffff	16x16			515.9	276.6	48	48
39	37	5	Jl	515.9	300.6	1	1	1	1	ffffff							
40	37	5	Kl	515.9	300.6	1	1	1	1	ffffff							
41	37	5	Ql	515.9	240.6	1	1	0	0	ffffff							
42	41	6	we	476.4	237.1	1	1	1	0	ffffff							
