id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1915.6	-718.1	1	1	1	1	ffffff							
8	7	4	Mesh	-1915.6	-718.1	1	1	1	1	ffffff	456x2040			496.4	277.9	1224	792
9	6	3	Nc	-1915.6	-718.1	1	1	1	1	ffffff							
10	6	3	Hl	-1915.6	-718.1	1	1	1	1	ffffff							
11	6	3	Pl	-1915.6	-718.1	1	1	1	1	ffffff							
12	6	3	Oh	-1915.6	-718.1	1	1	1	1	ffffff							
13	6	3	sd	-1915.6	-718.1	1	1	1	1	ffffff							
14	6	3	Bl	-1915.6	-718.1	1	1	1	1	ffffff							
15	14	4	ld	532.4	-22.1	1	1	1	1	ffffff							
16	15	5	graveyard_evil_tree	532.4	-22.1	1.199	1.197	1	1	ffffff	99x103			532.4	-67.6	118.6	122.9
17	15	5	hd	532.4	-122.1	1	1	1	1	ffffff							
18	17	6	ParticleContainer	532.4	-132.1	1.5	4	1	1	ffffff	1x1						
19	14	4	kl	-26.2	25.6	1	1	1	1	ffffff							
20	19	5	enemy1	-26.2	25.6	3	3	1	1	ffffff	16x17			-26.2	0.1	48	51
21	14	4	kl	383.5	25.9	1	1	1	1	ffffff							
22	21	5	enemy1	383.5	25.9	3	3	1	1	ffffff	16x17			383.5	0.4	48	51
23	14	4	kl	418.7	38.8	1	1	1	1	ffffff							
24	23	5	enemy1	418.7	38.8	3	3	1	1	ffffff	16x17			418.7	13.3	48	51
25	14	4	Xc	-259.3	49	1	1	1	1	ffffff							
26	25	5	gem	-259.3	49	2	2	1	1	ffffff	16x16			-259.3	33	32	32
27	14	4	kl	572.4	49.7	1	1	1	1	ffffff							
28	27	5	enemy1	572.4	49.7	-3	3	1	1	ffffff	16x17			572.4	24.2	48	51
29	14	4	kl	384.2	69.7	1	1	1	1	ffffff							
30	29	5	enemy1	384.2	69.7	3	3	1	1	ffffff	16x17			384.2	44.2	48	51
31	14	4	Xc	-412.2	98	1	1	1	1	ffffff							
32	31	5	gem	-412.2	98	2	2	1	1	ffffff	16x16			-412.2	82	32	32
33	14	4	kl	-13.3	108.8	1	1	1	1	ffffff							
34	33	5	enemy1	-13.3	108.8	3	3	1	1	ffffff	16x17			-13.3	83.3	48	51
35	14	4	kl	371.6	126.1	1	1	1	1	ffffff							
36	35	5	enemy1	371.6	126.1	3	3	1	1	ffffff	16x17			371.6	100.6	48	51
37	14	4	Xc	-148.7	127.8	1	1	1	1	ffffff							
38	37	5	gem	-148.7	127.8	2	2	1	1	ffffff	16x16			-148.7	111.8	32	32
39	14	4	kl	685.1	136.1	1	1	1	1	ffffff							
40	39	5	enemy1	685.1	136.1	-3	3	1	1	ffffff	16x17			685.1	110.6	48	51
41	14	4	Xc	-227.4	157.5	1	1	1	1	ffffff							
