id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1915.6	-718.1	1	1	1	1	ffffff							
8	7	4	Mesh	-1915.6	-718.1	1	1	1	1	ffffff	456x2040			496.4	277.9	1224	792
9	6	3	Nc	-1915.6	-718.1	1	1	1	1	ffffff							
10	6	3	Hl	-1915.6	-718.1	1	1	1	1	ffffff							
11	6	3	Pl	-1915.6	-718.1	1	1	1	1	ffffff							
12	6	3	Oh	-1915.6	-718.1	1	1	1	1	ffffff							
13	6	3	sd	-1915.6	-718.1	1	1	1	1	ffffff							
14	6	3	Bl	-1915.6	-718.1	1	1	1	1	ffffff							
15	14	4	kl	45	-46.2	1	1	1	1	ffffff							
16	15	5	enemy1	45	-46.2	3	3	1	1	ffffff	16x17			45	-71.7	48	51
17	14	4	ld	532.4	-22.1	1	1	1	1	ffffff							
18	17	5	graveyard_evil_tree	532.4	-22.1	1.211	1.247	1	1	ffffff	99x103			532.4	-69.6	119.8	128.3
19	17	5	hd	532.4	-122.1	1	1	1	1	ffffff							
20	19	6	ParticleContainer	532.4	-132.1	1.5	4	1	1	ffffff	1x1						
21	14	4	kl	5.2	42	1	1	1	1	ffffff							
22	21	5	enemy1	5.2	42	3	3	1	1	ffffff	16x17			5.2	16.5	48	51
23	14	4	Xc	-259.3	49	1	1	1	1	ffffff							
24	23	5	gem	-259.3	49	2	2	1	1	ffffff	16x16			-259.3	33	32	32
25	14	4	kl	397.8	56.7	1	1	1	1	ffffff							
26	25	5	enemy1	397.8	56.7	3	3	1	1	ffffff	16x17			397.8	31.2	48	51
27	14	4	kl	430.6	72.1	1	1	1	1	ffffff							
28	27	5	enemy1	430.6	72.1	3	3	1	1	ffffff	16x17			430.6	46.6	48	51
29	14	4	kl	565.2	82.8	1	1	1	1	ffffff							
30	29	5	enemy1	565.2	82.8	-3	3	1	1	ffffff	16x17			565.2	57.3	48	51
31	14	4	Xc	-412.2	98	1	1	1	1	ffffff							
32	31	5	gem	-412.2	98	2	2	1	1	ffffff	16x16			-412.2	82	32	32
33	14	4	kl	402.7	103.6	1	1	1	1	ffffff							
34	33	5	enemy1	402.7	103.6	3	3	1	1	ffffff	16x17			402.7	78.1	48	51
35	14	4	kl	20.4	121.6	1	1	1	1	ffffff							
36	35	5	enemy1	20.4	121.6	3	3	1	1	ffffff	16x17			20.4	96.1	48	51
37	14	4	Xc	-148.7	127.8	1	1	1	1	ffffff							
38	37	5	gem	-148.7	127.8	2	2	1	1	ffffff	16x16			-148.7	111.8	32	32
39	14	4	kl	393.3	153.8	1	1	1	1	ffffff							
40	39	5	enemy1	393.3	153.8	3	3	1	1	ffffff	16x17			393.3	128.3	48	51
41	14	4	Xc	-227.4	157.5	1	1	1	1	ffffff							
42	41	5	gem	-227.4	157.5	2	2	1	1	ffffff	16x16			-227.4	141.5	32	32
