id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1915.6	-718.1	1	1	1	1	ffffff							
8	7	4	Mesh	-1915.6	-718.1	1	1	1	1	ffffff	456x2040			496.4	277.9	1224	792
9	6	3	Nc	-1915.6	-718.1	1	1	1	1	ffffff							
10	6	3	Hl	-1915.6	-718.1	1	1	1	1	ffffff							
11	6	3	Pl	-1915.6	-718.1	1	1	1	1	ffffff							
12	6	3	Oh	-1915.6	-718.1	1	1	1	1	ffffff							
13	6	3	sd	-1915.6	-718.1	1	1	1	1	ffffff							
14	6	3	Bl	-1915.6	-718.1	1	1	1	1	ffffff							
15	14	4	kl	317.5	-22.9	1	1	1	1	ffffff							
16	15	5	enemy1	317.5	-22.9	3	3	1	1	ffffff	16x17			317.5	-48.4	48	51
17	14	4	ld	532.4	-22.1	1	1	1	1	ffffff							
18	17	5	graveyard_evil_tree	532.4	-22.1	1.21	1.244	1	1	ffffff	99x103			532.4	-69.5	119.7	128
19	17	5	hd	532.4	-122.1	1	1	1	1	ffffff							
20	19	6	ParticleContainer	532.4	-132.1	1.5	4	1	1	ffffff	1x1						
21	14	4	kl	80.7	-19.2	1	1	1	1	ffffff							
22	21	5	enemy1	80.7	-19.2	3	3	1	1	ffffff	16x17			80.7	-44.7	48	51
23	14	4	Xc	-259.3	49	1	1	1	1	ffffff							
24	23	5	gem	-259.3	49	2	2	1	1	ffffff	16x16			-259.3	33	32	32
25	14	4	kl	47	64	1	1	1	1	ffffff							
26	25	5	enemy1	47	64	3	3	1	1	ffffff	16x17			47	38.5	48	51
27	14	4	kl	416.9	97.8	1	1	1	1	ffffff							
28	27	5	enemy1	416.9	97.8	3	3	1	1	ffffff	16x17			416.9	72.3	48	51
29	14	4	Xc	-412.2	98	1	1	1	1	ffffff							
30	29	5	gem	-412.2	98	2	2	1	1	ffffff	16x16			-412.2	82	32	32
31	14	4	kl	446.4	116.5	1	1	1	1	ffffff							
32	31	5	enemy1	446.4	116.5	3	3	1	1	ffffff	16x17			446.4	91	48	51
33	14	4	kl	555.5	126.8	1	1	1	1	ffffff							
34	33	5	enemy1	555.5	126.8	-3	3	1	1	ffffff	16x17			555.5	101.3	48	51
35	14	4	Xc	-148.7	127.8	1	1	1	1	ffffff							
36	35	5	gem	-148.7	127.8	2	2	1	1	ffffff	16x16			-148.7	111.8	32	32
37	14	4	kl	65.2	138.6	1	1	1	1	ffffff							
38	37	5	enemy1	65.2	138.6	3	3	1	1	ffffff	16x17			65.2	113.1	48	51
39	14	4	kl	-5.4	138.7	1	1	1	1	ffffff							
40	39	5	enemy1	-5.4	138.7	3	3	1	1	ffffff	16x17			-5.4	113.2	48	51
41	14	4	kl	1071.6	139.6	1	1	1	1	ffffff							
42	41	5	enemy1	1071.6	139.6	-3	3	1	1	ffffff	16x17			1071.6	114.1	48	51
