id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1537.3	-715.6	1	1	1	1	ffffff							
8	7	4	Mesh	-1537.3	-715.6	1	1	1	1	ffffff	456x2040			514.7	280.4	1224	792
9	6	3	Nc	-1537.3	-715.6	1	1	1	1	ffffff							
10	6	3	Hl	-1537.3	-715.6	1	1	1	1	ffffff							
11	6	3	Pl	-1537.3	-715.6	1	1	1	1	ffffff							
12	6	3	Oh	-1537.3	-715.6	1	1	1	1	ffffff							
13	6	3	sd	-1537.3	-715.6	1	1	1	1	ffffff							
14	6	3	Bl	-1537.3	-715.6	1	1	1	1	ffffff							
15	14	4	ld	910.7	-19.6	1	1	1	1	ffffff							
16	15	5	graveyard_evil_tree	910.7	-19.6	1.192	1.162	1	1	ffffff	99x103			910.7	-63.9	118	119.7
17	15	5	hd	910.7	-119.6	1	1	1	1	ffffff							
18	17	6	ParticleContainer	910.7	-129.6	1.5	4	1	1	ffffff	1x1						
19	14	4	kl	253.1	-5.8	1	1	1	1	ffffff							
20	19	5	enemy1	253.1	-5.8	3	3	1	1	ffffff	16x17			253.1	-31.3	48	51
21	14	4	Xc	118.9	51.5	1	1	1	1	ffffff							
22	21	5	gem	118.9	51.5	2	2	1	1	ffffff	16x16			118.9	35.5	32	32
23	14	4	kl	53.8	60.8	1	1	1	1	ffffff							
24	23	5	enemy1	53.8	60.8	3	3	1	1	ffffff	16x17			53.8	35.3	48	51
25	14	4	Xc	-34	100.5	1	1	1	1	ffffff							
26	25	5	gem	-34	100.5	2	2	1	1	ffffff	16x16			-34	84.5	32	32
27	14	4	Xc	229.6	130.3	1	1	1	1	ffffff							
28	27	5	gem	229.6	130.3	2	2	1	1	ffffff	16x16			229.6	114.3	32	32
29	14	4	Xc	150.8	160	1	1	1	1	ffffff							
30	29	5	gem	150.8	160	2	2	1	1	ffffff	16x16			150.8	144	32	32
31	14	4	Xc	197.4	174	1	1	1	1	ffffff							
32	31	5	gem	197.4	174	2	2	1	1	ffffff	16x16			197.4	158	32	32
33	14	4	kl	418.1	181.1	1	1	1	1	ffffff							
34	33	5	enemy1	418.1	181.1	3	3	1	1	ffffff	16x17			418.1	155.6	48	51
35	14	4	kl	995.5	192.6	1	1	1	1	ffffff							
36	35	5	enemy1	995.5	192.6	-3	3	1	1	ffffff	16x17			995.5	167.1	48	51
37	14	4	kl	550.1	193.6	1	1	1	1	ffffff							
38	37	5	enemy1	550.1	193.6	-3	3	1	1	ffffff	16x17			550.1	168.1	48	51
39	14	4	kl	-83.3	209.3	1	1	1	1	ffffff							
40	39	5	enemy1	-83.3	209.3	3	3	1	1	ffffff	16x17			-83.3	183.8	48	51
41	14	4	kl	644.6	231	1	1	1	1	ffffff							
42	41	5	enemy1	644.6	231	-3	3	1	1	ffffff	16x17			644.6	205.5	48	51
