id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1915.6	-718.1	1	1	1	1	ffffff							
8	7	4	Mesh	-1915.6	-718.1	1	1	1	1	ffffff	456x2040			496.4	277.9	1224	792
9	6	3	Nc	-1915.6	-718.1	1	1	1	1	ffffff							
10	6	3	Hl	-1915.6	-718.1	1	1	1	1	ffffff							
11	6	3	Pl	-1915.6	-718.1	1	1	1	1	ffffff							
12	6	3	Oh	-1915.6	-718.1	1	1	1	1	ffffff							
13	6	3	sd	-1915.6	-718.1	1	1	1	1	ffffff							
14	6	3	Bl	-1915.6	-718.1	1	1	1	1	ffffff							
15	14	4	kl	65.4	-46.3	1	1	1	1	ffffff							
16	15	5	enemy1	65.4	-46.3	3	3	1	1	ffffff	16x17			65.4	-71.8	48	51
17	14	4	kl	550.7	-46.2	1	1	1	1	ffffff							
18	17	5	enemy1	550.7	-46.2	-3	3	1	1	ffffff	16x17			550.7	-71.7	48	51
19	14	4	ld	532.4	-22.1	1	1	1	1	ffffff							
20	19	5	graveyard_evil_tree	532.4	-22.1	1.19	1.154	1	1	ffffff	99x103			532.4	-66.1	117.8	119
21	19	5	hd	532.4	-122.1	1	1	1	1	ffffff							
22	21	6	ParticleContainer	532.4	-132.1	1.5	4	1	1	ffffff	1x1						
23	14	4	Xc	-259.3	49	1	1	1	1	ffffff							
24	23	5	gem	-259.3	49	2	2	1	1	ffffff	16x16			-259.3	33	32	32
25	14	4	kl	201.3	72.1	1	1	1	1	ffffff							
26	25	5	enemy1	201.3	72.1	3	3	1	1	ffffff	16x17			201.3	46.6	48	51
27	14	4	kl	54.8	81.9	1	1	1	1	ffffff							
28	27	5	enemy1	54.8	81.9	3	3	1	1	ffffff	16x17			54.8	56.4	48	51
29	14	4	Xc	-412.2	98	1	1	1	1	ffffff							
30	29	5	gem	-412.2	98	2	2	1	1	ffffff	16x16			-412.2	82	32	32
31	14	4	kl	394.3	106.2	1	1	1	1	ffffff							
32	31	5	enemy1	394.3	106.2	3	3	1	1	ffffff	16x17			394.3	80.7	48	51
33	14	4	kl	968.6	106.9	1	1	1	1	ffffff							
34	33	5	enemy1	968.6	106.9	-3	3	1	1	ffffff	16x17			968.6	81.4	48	51
35	14	4	kl	961	123.9	1	1	1	1	ffffff							
36	35	5	enemy1	961	123.9	-3	3	1	1	ffffff	16x17			961	98.4	48	51
37	14	4	Xc	-148.7	127.8	1	1	1	1	ffffff							
38	37	5	gem	-148.7	127.8	2	2	1	1	ffffff	16x16			-148.7	111.8	32	32
39	14	4	kl	188.1	138.1	1	1	1	1	ffffff							
40	39	5	enemy1	188.1	138.1	3	3	1	1	ffffff	16x17			188.1	112.6	48	51
41	14	4	Xc	-227.4	157.5	1	1	1	1	ffffff							
42	41	5	gem	-227.4	157.5	2	2	1	1	ffffff	16x16			-227.4	141.5	32	32
