id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-3356.2	-659.7	1	1	1	1	ffffff							
8	7	4	Mesh	-3356.2	-659.7	1	1	1	1	ffffff	456x2040			495.8	288.3	1224	792
9	6	3	Nc	-3356.2	-659.7	1	1	1	1	ffffff							
10	6	3	Hl	-3356.2	-659.7	1	1	1	1	ffffff							
11	6	3	Pl	-3356.2	-659.7	1	1	1	1	ffffff							
12	6	3	Oh	-3356.2	-659.7	1	1	1	1	ffffff							
13	6	3	sd	-3356.2	-659.7	1	1	1	1	ffffff							
14	6	3	Bl	-3356.2	-659.7	1	1	1	1	ffffff							
15	14	4	kl	820.7	-32.4	1	1	1	1	ffffff							
16	15	5	enemy1	820.7	-32.4	-3	3	1	1	ffffff	16x17			820.7	-57.9	48	51
17	14	4	kl	383.6	-21.8	1	1	1	1	ffffff							
18	17	5	enemy1	383.6	-21.8	3	3	1	1	ffffff	16x17			383.6	-47.3	48	51
19	14	4	kl	-253	78.4	1	1	1	1	ffffff							
20	19	5	enemy1	-253	78.4	3	3	1	1	ffffff	16x17			-253	52.9	48	51
21	14	4	kl	485.4	79.5	1	1	1	1	ffffff							
22	21	5	enemy1	485.4	79.5	3	3	1	1	ffffff	16x17			485.4	54	48	51
23	14	4	kl	-367.3	87.2	1	1	1	1	ffffff							
24	23	5	enemy1	-367.3	87.2	3	3	1	1	ffffff	16x17			-367.3	61.7	48	51
25	14	4	kl	-235.3	89.4	1	1	1	1	ffffff							
26	25	5	enemy1	-235.3	89.4	3	3	1	1	ffffff	16x17			-235.3	63.9	48	51
27	14	4	kl	112.5	112.1	1	1	1	1	ffffff							
28	27	5	enemy1	112.5	112.1	3	3	1	1	ffffff	16x17			112.5	86.6	48	51
29	14	4	Xc	-83.1	118.3	1	1	1	1	ffffff							
30	29	5	gem	-83.1	118.3	2	2	1	1	ffffff	16x16			-83.1	102.3	32	32
31	14	4	kl	50.8	141.8	1	1	1	1	ffffff							
32	31	5	enemy1	50.8	141.8	3	3	1	1	ffffff	16x17			50.8	116.3	48	51
33	14	4	Xc	-198.8	151.1	1	1	1	1	ffffff							
34	33	5	gem	-198.8	151.1	2	2	1	1	ffffff	16x16			-198.8	135.1	32	32
35	14	4	kl	258	154	1	1	1	1	ffffff							
36	35	5	enemy1	258	154	3	3	1	1	ffffff	16x17			258	128.5	48	51
37	14	4	Xc	481.4	240.6	1	1	1	1	ffffff							
38	37	5	gem	481.4	240.6	2.959	2.959	1	1	ffffff	16x16			481.4	217.2	46.6	46.6
39	14	4	kl	-431	251.6	1	1	1	1	ffffff							
40	39	5	enemy1	-431	251.6	3	3	1	1	ffffff	16x17			-431	226.1	48	51
41	14	4	kl	-103.5	294.9	1	1	1	1	ffffff							
42	41	5	enemy1	-103.5	294.9	3	3	1	1	ffffff	16x17			-103.5	269.4	48	51
