id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1354.6	-794.6	1	1	1	1	ffffff							
8	7	4	Mesh	-1354.6	-794.6	1	1	1	1	ffffff	456x2040			505.4	297.4	1224	792
9	6	3	Nc	-1354.6	-794.6	1	1	1	1	ffffff							
10	6	3	Hl	-1354.6	-794.6	1	1	1	1	ffffff							
11	6	3	Pl	-1354.6	-794.6	1	1	1	1	ffffff							
12	6	3	Oh	-1354.6	-794.6	1	1	1	1	ffffff							
13	6	3	sd	-1354.6	-794.6	1	1	1	1	ffffff							
14	6	3	Bl	-1354.6	-794.6	1	1	1	1	ffffff							
15	14	4	ld	1093.4	-98.6	1	1	1	1	ffffff							
16	15	5	graveyard_evil_tree	1093.4	-98.6	1.196	1.18	1	1	ffffff	99x103			1093.4	-143.4	118.3	121.2
17	15	5	hd	1093.4	-198.6	1	1	1	1	ffffff							
18	17	6	ParticleContainer	1093.4	-208.6	1.5	4	1	1	ffffff	1x1						
19	14	4	kl	730.3	-23.7	1	1	1	1	ffffff							
20	19	5	enemy1	730.3	-23.7	-3	3	1	1	ffffff	16x17			730.3	-49.2	48	51
21	14	4	kl	596.1	-18.1	1	1	1	1	ffffff							
22	21	5	enemy1	596.1	-18.1	-3	3	1	1	ffffff	16x17			596.1	-43.6	48	51
23	14	4	kl	666.3	-11.7	1	1	1	1	ffffff							
24	23	5	enemy1	666.3	-11.7	-3	3	1	1	ffffff	16x17			666.3	-37.2	48	51
25	14	4	kl	617.1	0.9	1	1	1	1	ffffff							
26	25	5	enemy1	617.1	0.9	-3	3	1	1	ffffff	16x17			617.1	-24.6	48	51
27	14	4	Xc	595.3	9.1	1	1	1	1	ffffff							
28	27	5	gem	595.3	9.1	2	2	1	1	ffffff	16x16			595.3	-6.9	32	32
29	14	4	kl	286.5	19.5	1	1	1	1	ffffff							
30	29	5	enemy1	286.5	19.5	3	3	1	1	ffffff	16x17			286.5	-6	48	51
31	14	4	kl	647.5	23.2	1	1	1	1	ffffff							
32	31	5	enemy1	647.5	23.2	-3	3	1	1	ffffff	16x17			647.5	-2.3	48	51
33	14	4	kl	1067.4	54.7	1	1	1	1	ffffff							
34	33	5	enemy1	1067.4	54.7	-3	3	1	1	ffffff	16x17			1067.4	29.2	48	51
35	14	4	Xc	819.2	104.3	1	1	1	1	ffffff							
36	35	5	gem	819.2	104.3	2	2	1	1	ffffff	16x16			819.2	88.3	32	32
37	14	4	kl	48.1	185.7	1	1	1	1	ffffff							
38	37	5	enemy1	48.1	185.7	3	3	1	1	ffffff	16x17			48.1	160.2	48	51
39	14	4	Wl	1105.4	225.4	1	1	1	1	ffffff							
40	39	5	fire	1105.4	225.4	2.5	2.5	1	1	ffffff	24x24			1105.4	213.4	60	60
41	39	5	Gl	1105.4	205.4	1	1	1	1	ffffff							
