id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	0	we	0	0	1	1	1	1	ffffff							
1	0	1	vu	0	0	1	1	1	1	ffffff							
2	1	2	Fd	0	0	1	1	1	1	ffffff							
3	1	2	bu	0	0	1	1	1	1	ffffff							
4	1	2	rl	0	0	1	1	1	1	ffffff							
5	1	2	Uc	0	0	1	1	1	1	ffffff							
6	1	2	Lh	515.5	310	1	1	1	1	ffffff							
7	6	3	id	-1284.8	-750.7	1	1	1	1	ffffff							
8	7	4	Mesh	-1284.8	-750.7	1	1	1	1	ffffff	456x2040			503.2	293.3	1224	792
9	6	3	Nc	-1284.8	-750.7	1	1	1	1	ffffff							
10	6	3	Hl	-1284.8	-750.7	1	1	1	1	ffffff							
11	6	3	Pl	-1284.8	-750.7	1	1	1	1	ffffff							
12	6	3	Oh	-1284.8	-750.7	1	1	1	1	ffffff							
13	6	3	sd	-1284.8	-750.7	1	1	1	1	ffffff							
14	6	3	Bl	-1284.8	-750.7	1	1	1	1	ffffff							
15	14	4	kl	-74.2	-56	1	1	1	1	ffffff							
16	15	5	enemy1	-74.2	-56	3	3	1	1	ffffff	16x17			-74.2	-81.5	48	51
17	14	4	kl	773.6	-48.1	1	1	1	1	ffffff							
18	17	5	enemy1	773.6	-48.1	-3	3	1	1	ffffff	16x17			773.6	-73.6	48	51
19	14	4	kl	719.7	-47.7	1	1	1	1	ffffff							
20	19	5	enemy1	719.7	-47.7	-3	3	1	1	ffffff	16x17			719.7	-73.2	48	51
21	14	4	kl	270.7	-41	1	1	1	1	ffffff							
22	21	5	enemy1	270.7	-41	3	3	1	1	ffffff	16x17			270.7	-66.5	48	51
23	14	4	kl	-156.3	-9.4	1	1	1	1	ffffff							
24	23	5	enemy1	-156.3	-9.4	3	3	1	1	ffffff	16x17			-156.3	-34.9	48	51
25	14	4	kl	882.7	121.3	1	1	1	1	ffffff							
26	25	5	enemy1	882.7	121.3	-3	3	1	1	09dffd	16x17			882.7	95.8	48	51
27	14	4	Zl	653.2	208.6	0.902	0.902	1	1	ffffff							
28	27	5	projectile1	653.2	208.6	1.082	1.082	1	1	ffffff	36x16			653.2	208.6	47.3	36
29	14	4	ic	533.7	327.5	1	1	1	1	ffffff							
30	29	5	hero	533.7	327.5	3	3	1	1	ffffff	16x16			533.7	303.5	48	48
31	29	5	Jl	533.7	327.5	1	1	1	1	ffffff							
32	29	5	Kl	533.7	327.5	1	1	1	1	ffffff							
33	29	5	Ql	533.7	267.5	1	1	0	0	ffffff							
34	33	6	we	494.2	264	1	1	1	0	ffffff							
35	34	7	Graphics	494.2	264	1	1	1	0	ffffff							
36	34	7	Graphics	500.2	267	1	1	1	0	ffffff							
37	33	6	we	506.2	264	1	1	1	0	ffffff							
38	37	7	Graphics	506.2	264	1	1	1	0	ffffff							
39	37	7	Graphics	512.2	267	1	1	1	0	ffffff							
40	33	6	we	518.2	264	1	1	1	0	ffffff							
41	40	7	Graphics	518.2	264	1	1	1	0	ffffff							
42	40	7	Graphics	524.2	267	1	1	1	0	ffffff							
43	33	6	we	530.2	264	1	1	1	0	ffffff							
44	43	7	Graphics	530.2	264	1	1	1	0	ffffff							
45	43	7	Graphics	536.2	267	1	1	1	0	ffffff							
