id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	1	UndeadBattleHudWindow					1	1								
1	0	2	skill_bg	512.5	27.0	1.000	1.000	1.00	1	ffffff	6x6			512.5	27.0	957.1	20.0
2	0	2	bar	34.9	27.0	1.000	1.000	1.00	0	ffffff	16x16			34.9	27.0	0.0	18.0
3	0	2	gem_icon	34.9	27.0	1.000	1.000	1.00	1	ffffff	16x16			34.9	27.0	60.0	60.0
4	0	2	lvl_bg	995.1	27.0	1.000	1.000	1.00	1	ffffff	16x16			995.1	27.0	72.0	72.0
5	0	2	T:1	997.1	28.0	1.000	1.000	1.00	1	000000		18.0	1	997.1	28.0	9.4	21.6
6	0	2	T:0/15	512.5	28.0	1.000	1.000	1.00	1	ffffff		12.0	0/15	512.5	28.0	23.5	14.4
7	0	2	T:00:03	512.5	55.0	1.000	1.000	1.00	1	ffffff		14.0	00:03	512.5	55.0	32.4	16.8
8	0	2	quest_pointer	272.6	536.1	1.000	1.000	1.00	1	ffffff	94x58			272.6	536.1	107.3	107.6
9	0	2	T:88m	280.1	529.0	1.000	1.000	1.00	1	ffffff		14.0	88m	280.1	529.0	30.0	16.8
10	-1	1	UndeadReadyWindow					0	0								
11	-1	1	UndeadLevelUpWindow					0	0								
12	-1	1	world					1	1								
13	12	2	T:도와줘!	-984.5	1752.0	1.000	1.000	1.00	1	000000			도와줘!	-984.5	1752.0	25.5	10.1
14	12	2	T:-2	379.0	538.4	1.000	1.000	0.53	1	78c8fa			-2	379.0	538.4	12.5	17.8
15	12	2	graveyard_evil_tree	-1008.5	1052.0	1.192	1.168	1.00	1	ffffff	99x103			-1008.5	1007.5	118.0	120.3
16	12	2	fire	1355.5	656.0	2.500	2.500	1.00	1	ffffff	24x24			1355.5	644.0	60.0	60.0
17	12	2	graveyard_evil_tree	239.5	284.0	1.191	1.160	1.00	1	ffffff	99x103			239.5	239.8	117.9	119.4
18	12	2	warrior_lay	-984.5	1810.0	1.000	1.000	1.00	1	ffffff	48x48			-984.5	1786.0	48.0	48.0
19	12	2	fire	-972.5	-736.0	2.500	2.500	1.00	1	ffffff	24x24			-972.5	-748.0	60.0	60.0
20	12	2	fire	59.5	1640.0	2.500	2.500	1.00	1	ffffff	24x24			59.5	1628.0	60.0	60.0
21	12	2	heart	590.4	-1671.0	0.619	0.857	0.22	1	ffffff	32x32			590.4	-1671.0	19.8	27.4
22	12	2	heart	60.1	1587.3	0.558	0.772	0.61	1	ffffff	32x32			60.1	1587.3	17.8	24.7
23	12	2	fire	251.5	416.0	2.500	2.500	1.00	1	ffffff	24x24			251.5	404.0	60.0	60.0
24	12	2	heart	1358.6	603.0	0.555	0.769	0.60	1	ffffff	32x32			1358.6	603.0	17.8	24.6
25	12	2	enemy1	-9.4	351.9	3.000	3.000	1.00	1	ffffff	16x17			-9.4	326.4	48.0	51.0
26	12	2	heart	759.1	-1087.0	0.655	0.907	0.02	1	ffffff	32x32			759.1	-1087.0	21.0	29.0
27	12	2	heart	-1604.3	1609.8	0.632	0.876	0.60	1	ffffff	32x32			-1604.3	1609.8	20.2	28.0
28	12	2	projectile1	1187.1	416.9	1.200	1.200	1.00	1	ffffff	36x16			1187.1	416.9	46.0	26.9
29	12	2	graveyard_evil_tree	1439.5	-1444.0	1.198	1.193	1.00	1	ffffff	99x103			1439.5	-1489.5	118.6	122.9
