id	parent	depth	name	x	y	sx	sy	alpha	visible	tint	frame	font	text	cx	cy	w	h
0	-1	1	UndeadBattleHudWindow					1	1								
1	0	2	skill_bg	512.5	27.0	1.000	1.000	1.00	1	ffffff	6x6			512.5	27.0	957.1	20.0
2	0	2	bar	214.2	27.0	1.000	1.000	1.00	1	ffffff	16x16			214.2	27.0	358.5	18.0
3	0	2	gem_icon	34.9	27.0	1.000	1.000	1.00	1	ffffff	16x16			34.9	27.0	60.0	60.0
4	0	2	lvl_bg	995.1	27.0	1.000	1.000	1.00	1	ffffff	16x16			995.1	27.0	72.0	72.0
5	0	2	T:2	997.1	28.0	1.000	1.000	1.00	1	000000		18.0	2	997.1	28.0	9.4	21.6
6	0	2	T:15/40	512.5	28.0	1.000	1.000	1.00	1	ffffff		12.0	15/40	512.5	28.0	29.8	14.4
7	0	2	T:00:29	512.5	55.0	1.000	1.000	1.00	1	ffffff		14.0	00:29	512.5	55.0	32.4	16.8
8	0	2	quest_pointer	243.2	530.8	1.000	1.000	1.00	1	ffffff	94x58			243.2	530.8	108.8	105.7
9	0	2	T:97m	251.1	524.2	1.000	1.000	1.00	1	ffffff		14.0	97m	251.1	524.2	30.0	16.8
10	-1	1	UndeadReadyWindow					0	0								
11	-1	1	UndeadLevelUpWindow					0	0								
12	-1	1	world					1	1								
13	12	2	T:도와줘!	-1235.9	1780.5	1.000	1.000	1.00	1	000000			도와줘!	-1235.9	1780.5	25.5	10.1
14	12	2	T:-4	489.5	525.0	1.000	1.000	1.00	1	78c8fa			-4	489.5	525.0	12.5	17.8
15	12	2	graveyard_evil_tree	-1259.9	1080.5	1.211	1.250	1.00	1	ffffff	99x103			-1259.9	1032.9	119.9	128.8
16	12	2	gem	248.1	219.2	2.000	2.000	1.00	1	ffffff	16x16			248.1	203.2	32.0	32.0
17	12	2	fire	1920.1	36.5	2.500	2.500	1.00	1	ffffff	24x24			1920.1	24.5	60.0	60.0
18	12	2	graveyard_evil_tree	-11.9	312.5	1.209	1.240	1.00	1	ffffff	99x103			-11.9	265.3	119.7	127.7
19	12	2	gem	200.7	347.1	2.000	2.000	1.00	1	ffffff	16x16			200.7	331.1	32.0	32.0
20	12	2	warrior_lay	-1235.9	1838.5	1.000	1.000	1.00	1	ffffff	48x48			-1235.9	1814.5	48.0	48.0
21	12	2	fire	2232.1	-1811.5	2.500	2.500	1.00	1	ffffff	24x24			2232.1	-1823.5	60.0	60.0
22	12	2	fire	1104.1	684.5	2.500	2.500	1.00	1	ffffff	24x24			1104.1	672.5	60.0	60.0
23	12	2	heart	2420.1	174.8	0.666	0.922	0.35	1	ffffff	32x32			2420.1	174.8	21.3	29.5
24	12	2	gem	34.2	167.9	2.000	2.000	1.00	1	ffffff	16x16			34.2	151.9	32.0	32.0
25	12	2	heart	-4.5	395.8	0.666	0.922	0.46	1	ffffff	32x32			-4.5	395.8	21.3	29.5
26	12	2	gem	137.3	156.1	2.000	2.000	1.00	1	ffffff	16x16			137.3	140.1	32.0	32.0
27	12	2	gem	17.4	526.2	2.000	2.000	1.00	1	ffffff	16x16			17.4	510.2	32.0	32.0
28	12	2	fire	48.1	-107.5	2.500	2.500	1.00	1	ffffff	24x24			48.1	-119.5	60.0	60.0
29	12	2	heart	2590.0	-1006.2	0.562	0.779	0.39	1	ffffff	32x32			2590.0	-1006.2	18.0	24.9
30	12	2	enemy1	968.2	318.4	-3.000	3.000	1.00	1	ffffff	16x17			968.2	292.9	48.0	51.0
